audio_path,reference_text,language
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M45\S20_M45_005.wav,"無情,人請你離開",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M07\S36_M07_257.wav,"鬥志,目睭,割愛",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S20_M33_018.wav,"欲還著愛,做一擺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F49\S14_F49_213.wav,"麥仔酒,麥芽膏",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M57\S12_M57_032.wav,"放線,敨線",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M09\S30_M09_056.wav,"放我去飛,紅塵來來去去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S90_F01_316.wav,"七股,鹽山",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F49\S21_F49_064.wav,"火薰,蝴蝶,竹扦",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M62\S13_M62_047.wav,"國安路,湖海路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M01\S16_M01_240.wav,"平面,精密,關門",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S18_F43_084.wav,"氣血,循環,䆀敆藥仔,月中",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F03\S20_F03_075.wav,"想起,彼當時,一條,手巾仔",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F56\S20_F56_176.wav,"我想欲,叫計程車,共我講",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F36\S16_F36_064.wav,"鞋帶,複合,雨遮",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F05\S05_F05_185.wav,"土城仔,高中,永仁,高中",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M35\S20_M35_036.wav,"摸心肝,想看覓",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M57\S12_M57_085.wav,"心肌窒牢,抱心",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S18_F01_257.wav,"臨終,劑量,日常",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M10\S16_M10_287.wav,"不明,金條,庫銀",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M11\S17_M11_082.wav,"緊張,好年冬,證件",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M01\S19_M01_190.wav,"傳藝中心,貨車,茶心粕",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M43\S20_M43_041.wav,"感情,債上歹,還",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M53\S30_M53_056.wav,"放我去飛,紅塵來來去去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M29\S30_M29_136.wav,"上愛的人傷我上重,幸福車站",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S30_M33_022.wav,"女人酒男人醉,阿媽的話",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M07\S21_M07_146.wav,"石化,浮現,清秀",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F09\S37_F09_013.wav,"阿比仔的心事,我一个人,港邊戀情",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F52\S23_F52_295.wav,"梅仔,刺蔥,菜頭",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M34\S20_M34_043.wav,"今暗,我欲唱歌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M35\S20_M35_023.wav,"風流,阿伯,挽茶娘",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S22_F53_241.wav,"看護婦,連任,活潑",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F52\S28_F52_005.wav,"你才食一點仔,物件,哪會飽",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M32\S30_M32_234.wav,"痴情歌,簡單的一句話",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F22\S11_F22_262.wav,"台灣,大道,中清路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M04\S20_M04_020.wav,"最後,一班夜快車",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S23_F14_006.wav,"梟雄,笑容,證交所",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F54\S20_F54_148.wav,"癡情花,碎心戀,你無情,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S29_F19_107.wav,春秋受氣情味透送,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S10_F01_130.wav,宜蘭,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S23_F43_014.wav,"內行的,對答,米糕𣻸",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F56\S20_F56_144.wav,"挽仙桃,翁某心,水中煙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S27_M39_103.wav,"恁老爸,等咧,就欲來𤆬你轉去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F03\S15_F03_030.wav,"擉算盤,金龜綠,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S23_F53_332.wav,"水柿,紅菜頭,ki-wi",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F62\S20_F62_149.wav,"女人夢,出外人,無言花",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M29\S30_M29_070.wav,"破碎心嘛無人管,夢中做戇人",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_215.wav,"會使,食啥,真無聊",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M91\S26_M91_119.wav,"等一下,麻煩,你出喙,共我鬥講寡好話,好無",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F06\S05_F06_091.wav,"安平,天后宮",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S26_M58_081.wav,"會當,食菠薐仔,娘仔瓜,甜麥,無",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M09\S30_M09_127.wav,"相逢夢何時,陷阱江湖,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S22_F41_179.wav,"警方,販仔白,規氣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M10\S16_M10_002.wav,"礤冰,景氣,加講話",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F05\S20_F05_168.wav,"我欲坐計程車,盡量,袂使,食啥物",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F54\S20_F54_010.wav,"行船人,的純情曲",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S15_F42_195.wav,"權益,平平,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F17\S19_F17_171.wav,"陽春,路面,天秤",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F48\S11_F48_289.wav,阿里山公路,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M27\S30_M27_058.wav,"拍鐵的心情,紅燈碼頭",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F40\S17_F40_021.wav,"心中,宿怨,洗身軀,的",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S16_F42_264.wav,"紋路,大批,本錢",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F04\S20_F04_135.wav,"採茶,情歌,素蘭,小姐",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M35\S20_M35_081.wav,"愛情,過路人,請你聽我講",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_013.wav,"啥人,叫你大主大意,做這件代誌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S32_F19_112.wav,"有人,知影,這項物件,的用途無",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M04\S30_M04_072.wav,"嗶嗶嗶,碼頭酒",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M05\S11_M05_293.wav,"彰美路,大埔路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F06\S05_F06_339.wav,"青山,國小,六甲,國小",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S27_M39_032.wav,"臺灣,的蓮霧,已經,拍入去,日本,的市場矣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F23\S22_F23_172.wav,"石工,刑警,怐怐",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S90_F01_193.wav,雲中街,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M11\S16_M11_160.wav,"線頭,不等,紗窗",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F03\S15_F03_269.wav,"六法全書,重大,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F55\S09_F55_169.wav,"家後,的鹹菜",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M09\S30_M09_167.wav,"淡水河邊情深深,懷念你媽媽",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S20_M33_180.wav,"我想欲,坐計程車,食藥仔,的時間",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M08\S17_M08_223.wav,"善意,歹睏,竹篙叉",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F55\S37_F55_101.wav,"愛情的無奈,風塵路,今生來世",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M52\S30_M52_087.wav,"送你一句話,無名花",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M34\S20_M34_171.wav,"替我叫計程車,啥物,運動",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_175.wav,"我想欲,叫車,提醒,我",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S17_F01_161.wav,"好意,守空房,蠟紙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S23_F53_317.wav,"豆菜芽,芫荽,火龍果",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M13\S23_M13_329.wav,"石蓮花,角豆,茈薑",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F54\S20_F54_009.wav,"講啥物,山盟海誓",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F36\S16_F36_031.wav,"酒矸窒仔,對不起,院區",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S24_F19_155.wav,"人生觀,三斑魚,一下手",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S24_F53_306.wav,"人疊人,上久,上春",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S31_M58_081.wav,"伊對彼粒璇石,手指,真煞心",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F12\S21_F12_333.wav,"雞仔囝,百日紅,同治",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F22\S15_F22_336.wav,"黨章,偉大,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S33_F26_053.wav,"倚晝,的時陣,我就會轉來",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F37\S20_F37_163.wav,"我欲叫計程車,較袂使,食啥物",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M32\S30_M32_019.wav,"女人的情,阿母",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F04\S16_F04_232.wav,"金滑,之外,收租",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M30\S28_M30_107.wav,"阮兜攏提豆餅,咧飼豬",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S22_F41_173.wav,"主機板,行銷,個性",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S23_F20_190.wav,"相唚,夏令營,老阿伯",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S15_F42_179.wav,"犯案,冷門,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M30\S20_M30_223.wav,"八九點一,南都電臺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F62\S20_F62_059.wav,"癡情,玫瑰花,傷心,的所在",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F23\S18_F23_121.wav,"乳頭,會流湯,退熱,空前",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M57\S24_M57_225.wav,"入超,三腳弓,一透",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F07\S10_F07_004.wav,樹林,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S28_F14_077.wav,"早前,逐家,攏是用茶箍,咧洗身軀",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F18\S26_F18_095.wav,"伊上愛提千里鏡,看較遠的風景",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S31_F14_157.wav,"我做一个謎猜,予你臆",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F50\S28_F50_155.wav,"垂肩,的人穿衫較無好看",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F04\S16_F04_224.wav,"圓圓,手排,城市",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M05\S14_M05_136.wav,"行春,拜年,啉春酒",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F05\S20_F05_024.wav,"中山,北路,行七擺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F47\S26_F47_164.wav,"伊才毋是彼款會食錢,的人",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F57\S20_F57_092.wav,"難忘,的愛人,山頂,烏狗兄",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M07\S30_M07_086.wav,"莎喲娜啦放手啦,無你佇身邊",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_162.wav,"我欲叫車,較袂使,食啥",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M35\S20_M35_048.wav,"墓仔埔,也敢去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F18\S20_F18_126.wav,"船頭,可愛,滿山,春色",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S21_F19_320.wav,"釣魚翁,茄苳,貓神",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M28\S20_M28_088.wav,"寶島,四季謠,船頭,的小姐",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M13\S20_M13_165.wav,"我欲坐車,盡量,袂使,食啥",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S24_F19_159.wav,"人事,三-八-khiàng,一礐屎",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S24_F42_257.wav,"九節仔,三頭四,上馬風",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F62\S20_F62_221.wav,"八八點一,崑山科大",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S17_F43_098.wav,"悲傷,教養,蠓仔水",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S18_F41_327.wav,"欠安,靈丹,定時",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_210.wav,"我心肝內,感覺,對伊真袂得,過",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M13\S23_M13_246.wav,"使目尾,群眾,大人",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S23_F41_038.wav,"查某人,看見,真愛",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M53\S30_M53_190.wav,"天袂辜負阮,勇敢",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F19\S33_F19_091.wav,你莫閣佇遐咧眠夢矣,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M10\S16_M10_268.wav,"形態,突變,賞錢",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S27_M58_123.wav,"彼張符仔,是伊欲共人做譴損的",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_194.wav,"氣象,講這幾工攏是烏陰天",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S22_F41_323.wav,"工頭,層級,雅量",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M42\S20_M42_008.wav,"二一世紀,查某人",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M27\S30_M27_107.wav,"心掛意無路用,我毋是開玩笑",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F37\S20_F37_137.wav,"漂浪,之女悲情,城市",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F59\S20_F59_081.wav,"愛情,過路人,請你聽我講",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_193.wav,"袂使,食啥物,果子,我欲聽,電台",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F51\S28_F51_146.wav,"你的擾亂,會阻礙著,我的生理",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M40\S20_M40_087.wav,"安平,追想曲,寶島,好男兒",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F09\S16_F09_042.wav,"飯篱,互惠,建造",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F48\S25_F48_163.wav,"我是真有誠意,欲佮你做朋友",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F36\S16_F36_332.wav,"記數,饒赦,手機仔",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M24\S20_M24_020.wav,"最後,一班夜快車",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M45\S20_M45_140.wav,"心內,歌海波浪,我問天",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M16\S37_M16_026.wav,"愛的岫,月光酒,跤印",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M30\S27_M30_170.wav,"你的褲敢是刁工,穿甲落落的",nan
